longitude,latitude,class,country,CountryName,year
98.34757437,27.28363019,1,1,Myanmar,2013
98.31620687,27.01833061,1,1,Myanmar,2013
98.66811767,26.33035036,1,1,Myanmar,2013
98.44078871,27.5983924,1,1,Myanmar,2013
98.12281102,26.72605142,1,1,Myanmar,2013
97.14805408,27.08577966,1,1,Myanmar,2013
98.23305714,26.80699028,1,1,Myanmar,2013
98.71902564,26.75752764,1,1,Myanmar,2013
98.41335253,27.15772531,1,1,Myanmar,2013
98.06534727,28.13798475,1,1,Myanmar,2013
98.60822848,27.5983924,1,1,Myanmar,2013
98.41794186,26.15947945,1,1,Myanmar,2013
98.39773355,26.27189452,1,1,Myanmar,2013
98.60697824,27.06779325,1,1,Myanmar,2013
98.05879591,27.05880004,1,1,Myanmar,2013
97.65621773,27.89516819,1,1,Myanmar,2013
98.06833545,27.82771915,1,1,Myanmar,2013
93.28533681,20.14752129,1,1,Myanmar,2013
97.82356575,28.12449494,1,1,Myanmar,2013
97.00815621,26.98235779,1,1,Myanmar,2013
97.93722523,28.18744738,1,1,Myanmar,2013
98.12153428,27.19369813,1,1,Myanmar,2013
98.39495835,26.09652701,1,1,Myanmar,2013
97.65950724,28.15147456,1,1,Myanmar,2013
96.94795187,27.49946713,1,1,Myanmar,2013
98.0991903,27.05880004,1,1,Myanmar,2013
97.02419181,27.35557584,1,1,Myanmar,2013
97.22437656,27.00484081,1,1,Myanmar,2013
98.08154574,27.17121512,1,1,Myanmar,2013
98.13973865,26.29887414,1,1,Myanmar,2013
98.1744429,26.78001066,1,1,Myanmar,2013
95.98513296,17.79130134,1,1,Myanmar,2013
98.02849741,28.11999834,1,1,Myanmar,2013
98.09301699,26.98235779,1,1,Myanmar,2013
98.48062665,26.37531639,1,1,Myanmar,2013
98.32768119,27.26114717,1,1,Myanmar,2013
97.47677882,28.03456288,1,1,Myanmar,2013
97.61761459,28.13348815,1,1,Myanmar,2013
97.83438434,28.214427,1,1,Myanmar,2013
96.89669016,27.08128306,1,1,Myanmar,2013
97.85495973,27.62986862,1,1,Myanmar,2013
98.30443617,27.50846034,1,1,Myanmar,2013
97.57794807,27.62087541,1,1,Myanmar,2013
98.5632998,26.36632319,1,1,Myanmar,2013
98.48514039,27.04980684,1,1,Myanmar,2013
97.5401946,27.73778709,1,1,Myanmar,2013
97.9433094,28.18295078,1,1,Myanmar,2013
96.5324118,21.80227118,1,1,Myanmar,2013
98.6792186,26.89692233,1,1,Myanmar,2013
97.23602971,27.88617499,1,1,Myanmar,2013
98.47442104,26.37981299,1,1,Myanmar,2013
97.0995685,27.71080747,1,1,Myanmar,2013
97.56322874,28.26388963,1,1,Myanmar,2013
98.24324395,27.36007244,1,1,Myanmar,2013
96.49790008,21.77978816,1,1,Myanmar,2013
97.92674394,25.99760174,2,1,Myanmar,2013
97.72155272,26.14149304,2,1,Myanmar,2013
96.3131367,25.53894824,2,1,Myanmar,2013
97.60474897,19.10880601,2,1,Myanmar,2013
97.99141561,26.25390811,2,1,Myanmar,2013
95.34192451,25.48948561,2,1,Myanmar,2013
98.92834525,11.62645868,2,1,Myanmar,2013
96.76482329,23.99211682,2,1,Myanmar,2013
95.97538496,25.50297542,2,1,Myanmar,2013
97.63215145,25.56143125,2,1,Myanmar,2013
95.73084631,24.76103593,2,1,Myanmar,2013
95.37341962,25.54794145,2,1,Myanmar,2013
98.05687451,22.35984995,2,1,Myanmar,2013
97.11831808,26.45625524,2,1,Myanmar,2013
96.03622709,25.29163508,2,1,Myanmar,2013
99.1277875,11.6579349,2,1,Myanmar,2013
95.37890754,24.32486544,2,1,Myanmar,2013
96.46998259,27.20718794,2,1,Myanmar,2013
97.94884849,27.09477286,2,1,Myanmar,2013
99.52518909,21.96864549,2,1,Myanmar,2013
98.99230728,12.32792874,2,1,Myanmar,2013
98.9801444,11.86028203,2,1,Myanmar,2013
96.868231,25.68283953,2,1,Myanmar,2013
97.12418269,18.59169666,2,1,Myanmar,2013
96.44151748,26.16847265,2,1,Myanmar,2013
97.94861727,27.5983924,2,1,Myanmar,2013
98.77218191,22.46327181,2,1,Myanmar,2013
97.86542103,15.82628584,2,1,Myanmar,2013
97.12332924,25.64686671,2,1,Myanmar,2013
99.0580698,13.21375952,2,1,Myanmar,2013
99.09413374,13.07436483,2,1,Myanmar,2013
96.34665107,25.54344484,2,1,Myanmar,2013
97.51793221,23.93366098,2,1,Myanmar,2013
98.89541902,23.25017733,2,1,Myanmar,2013
95.9778399,25.67384633,2,1,Myanmar,2013
96.34765873,26.33934357,2,1,Myanmar,2013
96.90199908,22.7375646,2,1,Myanmar,2013
96.6099846,25.74579198,2,1,Myanmar,2013
96.67256986,19.77430324,2,1,Myanmar,2013
94.35867849,16.44232045,2,1,Myanmar,2013
97.27221518,24.97687287,2,1,Myanmar,2013
100.7412773,21.34361768,2,1,Myanmar,2013
98.93823321,22.05857755,2,1,Myanmar,2013
96.21742933,24.02359304,2,1,Myanmar,2013
98.9338923,22.53971407,2,1,Myanmar,2013
93.46421218,21.64938668,2,1,Myanmar,2013
96.54006144,24.20345716,2,1,Myanmar,2013
96.39676408,24.73855291,2,1,Myanmar,2013
97.25848138,25.7817648,2,1,Myanmar,2013
96.24399735,24.32036884,2,1,Myanmar,2013
99.04885353,22.21595865,2,1,Myanmar,2013
97.71831183,27.22967095,2,1,Myanmar,2013
95.99715334,26.14598964,2,1,Myanmar,2013
96.4322754,19.62141874,2,1,Myanmar,2013
92.58360165,21.19972638,2,1,Myanmar,2013
98.52465782,14.32891706,2,1,Myanmar,2013
98.14481012,20.27342617,2,1,Myanmar,2013
97.44076967,27.16671851,2,1,Myanmar,2013
94.94574711,25.0218389,2,1,Myanmar,2013
93.65657429,21.55046141,2,1,Myanmar,2013
97.71737666,17.46754592,2,1,Myanmar,2013
96.44484292,17.8902266,2,1,Myanmar,2013
94.83634342,23.82574251,2,1,Myanmar,2013
93.74681883,21.66737309,2,1,Myanmar,2013
98.68235384,20.81751513,2,1,Myanmar,2013
95.43505531,24.53620578,2,1,Myanmar,2013
96.62481888,26.6990718,2,1,Myanmar,2013
96.68921883,25.71431576,2,1,Myanmar,2013
98.8200874,13.43409307,2,1,Myanmar,2013
99.02125611,20.59268498,2,1,Myanmar,2013
98.63999988,23.00286417,2,1,Myanmar,2013
96.14336718,25.18821321,2,1,Myanmar,2013
99.17111722,12.67416717,2,1,Myanmar,2013
96.06793008,26.80249367,2,1,Myanmar,2013
99.18798826,22.37783636,2,1,Myanmar,2013
98.93771441,10.8935124,2,1,Myanmar,2013
99.07457505,12.50779286,2,1,Myanmar,2013
95.32673855,24.34734846,2,1,Myanmar,2013
99.6975358,21.3705973,2,1,Myanmar,2013
99.82099644,20.55221556,2,1,Myanmar,2013
92.42003468,21.2312026,2,1,Myanmar,2013
98.85804798,13.47006589,2,1,Myanmar,2013
95.80184756,26.65410577,2,1,Myanmar,2013
98.45518881,21.06482829,2,1,Myanmar,2013
98.25956828,20.94342001,2,1,Myanmar,2013
95.19785852,26.30786735,2,1,Myanmar,2013
96.09129299,19.05934337,2,1,Myanmar,2013
98.38478344,16.968423,2,1,Myanmar,2013
93.98765081,21.13227734,2,1,Myanmar,2013
97.91236296,26.49222807,2,1,Myanmar,2013
93.3184728,21.01086906,2,1,Myanmar,2013
94.72446299,18.83900983,2,1,Myanmar,2013
95.843257,24.76553253,2,1,Myanmar,2013
100.9041737,21.5234818,2,1,Myanmar,2013
97.27200878,23.16474188,2,1,Myanmar,2013
96.86851389,24.65761406,2,1,Myanmar,2013
97.38634321,24.34285185,2,1,Myanmar,2013
94.60080678,24.32036884,2,1,Myanmar,2013
96.24288274,26.24941151,2,1,Myanmar,2013
96.22702148,26.19994888,2,1,Myanmar,2013
97.42420762,26.72155482,2,1,Myanmar,2013
94.96126053,25.60639728,2,1,Myanmar,2013
95.18574162,26.28088773,2,1,Myanmar,2013
97.88226523,17.21123956,2,1,Myanmar,2013
92.7892994,20.81751513,2,1,Myanmar,2013
98.13625339,15.32716292,2,1,Myanmar,2013
96.70813108,26.72605142,2,1,Myanmar,2013
97.63746012,27.37356225,2,1,Myanmar,2013
97.40592318,27.26564378,2,1,Myanmar,2013
96.87112106,24.33385865,2,1,Myanmar,2013
96.44241701,18.00713828,2,1,Myanmar,2013
98.7966985,20.72758307,2,1,Myanmar,2013
96.85839493,26.76652085,2,1,Myanmar,2013
97.06800106,26.43826883,2,1,Myanmar,2013
93.83330308,23.11527924,2,1,Myanmar,2013
95.23022203,25.89867648,2,1,Myanmar,2013
96.14749372,25.72330896,2,1,Myanmar,2013
97.81940338,26.98685439,2,1,Myanmar,2013
98.83874767,12.79107884,2,1,Myanmar,2013
98.31973546,14.22099859,2,1,Myanmar,2013
99.05569172,20.03960282,2,1,Myanmar,2013
99.24623954,22.39132617,2,1,Myanmar,2013
96.78988289,26.14149304,2,1,Myanmar,2013
98.56249,21.45603275,2,1,Myanmar,2013
98.81317253,10.82156675,2,1,Myanmar,2013
95.10816545,25.07130153,2,1,Myanmar,2013
97.22464629,24.92291363,2,1,Myanmar,2013
96.43230328,22.65212914,2,1,Myanmar,2013
97.25814915,24.14949793,2,1,Myanmar,2013
96.17259156,18.87048605,2,1,Myanmar,2013
95.75584723,25.76377839,2,1,Myanmar,2013
99.26632576,11.5050504,2,1,Myanmar,2013
93.82671078,21.51448859,2,1,Myanmar,2013
99.58746648,20.80402532,2,1,Myanmar,2013
98.66962513,14.00066504,2,1,Myanmar,2013
93.01139297,21.64489008,2,1,Myanmar,2013
92.89230648,21.70784252,2,1,Myanmar,2013
97.61665664,23.44802786,2,1,Myanmar,2013
97.34609812,23.5064837,2,1,Myanmar,2013
98.71691272,12.90349392,2,1,Myanmar,2013
94.48096188,18.47028839,2,1,Myanmar,2013
96.24557835,24.62613784,2,1,Myanmar,2013
95.12333265,23.87520514,2,1,Myanmar,2013
99.27107802,11.78833638,2,1,Myanmar,2013
96.77359066,27.26564378,2,1,Myanmar,2013
96.93987046,24.94539665,2,1,Myanmar,2013
97.2166908,25.18821321,2,1,Myanmar,2013
95.72988407,25.96612552,2,1,Myanmar,2013
98.77399524,10.95196823,2,1,Myanmar,2013
98.14122998,15.05736674,2,1,Myanmar,2013
94.94524524,25.25116565,2,1,Myanmar,2013
93.69324591,20.52073934,2,1,Myanmar,2013
95.6035071,25.35458752,2,1,Myanmar,2013
99.19612586,21.5279784,2,1,Myanmar,2013
97.4884614,27.63436522,2,1,Myanmar,2013
92.96271489,21.47851577,2,1,Myanmar,2013
98.40095479,13.79382131,2,1,Myanmar,2013
96.906585,25.42203656,2,1,Myanmar,2013
